age,workclass,education,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,threshold
19,6,1,4,1,1,4,0,0,0,40,0
19,4,1,4,6,3,4,1,0,0,40,0
19,4,11,4,5,3,4,1,0,0,45,0
19,4,11,4,3,3,4,1,0,0,40,0
19,4,11,4,12,1,4,1,4101,0,48,0
19,4,15,4,1,2,4,0,0,0,40,0
19,4,11,4,5,3,4,0,0,0,40,0
20,4,15,4,8,1,4,0,0,0,35,0
20,4,1,4,13,2,4,1,0,0,40,0
20,4,11,4,8,1,4,1,0,1719,33,0
20,4,6,2,7,0,4,1,0,0,40,0
20,4,11,4,12,1,4,0,0,0,35,0
20,4,2,4,7,3,4,0,0,0,40,0
20,4,11,2,3,0,4,1,0,0,40,0
20,4,11,4,7,3,2,1,0,0,40,0
20,0,2,4,0,4,4,0,0,0,35,0
20,0,15,4,0,3,4,0,0,0,40,0
20,4,11,4,6,3,4,1,0,0,40,0
20,4,15,4,8,3,4,1,0,0,40,0
20,4,15,4,7,2,2,0,0,0,35,0
20,4,15,4,12,1,4,1,0,0,50,0
20,0,15,4,0,3,4,0,0,0,40,0
20,4,11,4,3,1,4,1,0,0,40,0
20,0,11,4,0,2,4,0,0,0,35,0
20,4,11,4,7,3,4,0,0,0,40,0
20,4,15,4,14,3,4,1,0,0,40,0
20,4,15,4,13,3,4,1,0,0,40,0
20,4,11,4,6,3,4,1,0,0,40,0
20,4,2,4,10,1,4,0,0,0,35,0
20,2,11,4,8,4,2,0,0,0,40,0
20,4,15,4,6,3,4,0,0,0,40,0
20,4,11,4,7,3,4,0,0,0,40,0
20,4,11,2,1,0,4,1,3781,0,50,0
20,4,11,4,7,4,4,0,0,0,45,0
20,4,15,4,8,3,4,0,0,0,35,0
20,4,15,4,7,1,4,0,2176,0,40,0
20,4,2,4,5,3,4,1,0,0,40,0
20,6,11,4,12,3,4,1,0,0,40,0
20,0,15,4,0,3,4,0,0,0,40,0
20,4,11,4,8,3,4,1,0,0,40,0
20,4,1,4,6,3,2,1,0,0,40,0
20,4,11,2,6,0,3,1,0,0,40,0
20,4,11,4,1,3,4,1,0,0,48,0
20,4,11,4,8,3,4,0,0,0,40,0
20,4,15,4,12,3,4,0,0,0,35,0
20,4,11,4,6,3,4,1,0,0,38,0
20,4,11,2,6,0,4,1,0,0,40,0
20,4,15,4,10,1,4,0,0,0,40,0
20,0,15,4,0,3,4,0,0,0,40,0
20,4,11,4,7,3,4,1,0,0,40,0
20,4,15,4,6,3,4,1,0,0,35,0
20,4,15,4,7,2,1,1,0,0,40,0
20,4,15,4,12,3,4,0,0,0,40,0
20,4,1,4,8,3,4,0,0,0,40,0
20,4,15,4,8,3,4,1,0,0,35,0
20,0,15,4,0,3,4,1,0,0,40,0
20,4,11,0,12,1,2,0,0,0,40,0
20,0,11,4,0,1,4,0,0,0,40,0
20,0,15,4,0,3,4,1,0,0,35,0
20,4,11,4,12,3,2,0,0,0,35,0
20,4,15,4,1,1,4,0,0,0,40,0
20,4,1,4,3,3,4,1,0,0,40,0
20,4,11,4,3,3,4,0,0,0,40,0
20,4,5,4,7,2,4,1,0,0,40,0
20,4,1,4,14,3,4,1,0,0,40,0
20,4,15,4,3,3,4,1,0,0,40,0
20,4,11,4,6,3,4,1,0,0,40,0
20,0,15,4,0,1,4,0,0,0,35,0
20,4,15,4,12,4,4,0,0,0,35,0
20,4,6,4,14,4,4,1,0,0,35,0
20,4,15,4,3,4,4,1,0,0,40,0
20,4,15,4,1,1,3,0,0,0,35,0
20,0,15,4,0,3,4,0,0,0,40,0
20,4,11,4,7,1,2,1,0,0,40,0
20,6,0,4,7,3,4,1,0,0,40,0
20,4,15,4,11,3,4,1,0,0,33,0
20,4,11,4,1,3,4,0,0,0,40,0
20,4,11,2,1,5,4,0,0,0,40,0
20,4,15,4,7,1,1,0,0,0,40,0
20,4,11,4,12,4,4,0,0,0,38,0
20,4,11,4,6,3,4,1,0,0,40,0
20,0,1,0,0,1,4,0,0,0,40,0
20,4,11,4,1,3,4,1,0,0,40,0
20,2,8,4,1,3,4,0,0,0,35,0
20,0,15,4,0,3,4,0,0,0,40,0
20,4,15,4,9,3,4,0,0,0,45,0
20,4,11,4,6,3,4,1,0,0,40,0
20,0,2,4,0,3,2,1,0,0,40,0
20,4,11,4,7,1,4,1,0,0,40,0
20,4,11,4,8,1,4,1,0,2001,40,0
20,4,0,4,8,1,4,1,0,0,40,0
20,0,11,4,0,1,3,1,0,0,43,0
20,4,11,4,6,3,4,1,0,0,35,0
20,4,11,2,7,0,4,1,0,0,40,0
20,4,11,4,7,3,4,1,0,0,40,0
20,4,11,4,9,3,4,0,0,0,40,0
20,4,11,4,7,1,4,1,0,0,40,0
20,4,11,4,8,1,4,0,0,0,40,0
20,4,15,4,8,3,4,1,0,0,33,0
20,4,11,4,5,3,4,1,0,0,40,0
20,0,15,4,0,3,4,0,0,0,40,0
20,0,15,4,0,2,2,0,0,0,40,0
20,4,1,4,8,1,4,1,0,0,40,0
20,0,11,2,0,5,4,0,0,0,40,0
20,0,15,4,0,3,4,0,0,0,35,0
20,4,15,4,12,3,2,1,0,0,44,0
20,4,15,4,12,3,4,0,0,0,35,0
20,4,11,4,10,2,4,0,0,0,40,0
20,0,15,4,0,3,4,0,0,0,40,0
20,4,11,4,5,3,4,1,0,0,40,0
20,4,11,4,8,3,4,0,0,0,40,0
20,4,11,4,8,2,4,0,0,0,35,0
20,4,11,4,6,3,4,1,0,0,40,0
20,4,11,4,3,2,4,1,0,0,40,0
20,4,15,4,1,1,4,0,0,0,40,0
20,4,15,4,1,3,2,1,0,0,40,0
20,4,11,4,12,3,4,1,0,0,40,0
20,4,5,4,6,2,4,1,0,0,40,0
20,4,15,4,12,3,4,1,0,0,40,0
20,4,11,4,8,3,4,0,0,0,40,0
20,4,15,4,8,1,4,1,0,0,35,0
20,0,15,4,0,3,4,1,0,0,35,0
20,4,1,4,5,2,4,1,0,0,36,0
20,4,15,4,14,3,4,0,0,0,40,0
20,4,15,4,5,1,4,0,0,0,40,0
20,4,15,4,1,1,4,0,0,0,40,0
20,4,15,2,12,0,4,1,0,0,40,0
20,0,1,2,0,2,4,0,0,0,39,0
20,4,15,4,12,3,4,1,0,0,40,0
20,4,15,4,8,3,4,0,0,0,40,0
20,3,15,4,0,3,2,1,0,0,40,0
20,4,0,4,12,1,3,1,0,0,40,0
20,4,15,4,8,3,4,0,0,0,35,0
20,4,11,4,6,3,4,1,0,0,45,0
20,4,11,4,12,3,4,0,0,0,35,0
20,0,0,0,0,1,4,0,0,0,40,0
20,0,11,4,0,1,4,0,0,0,40,0
20,4,15,4,8,3,4,0,0,0,40,0
20,0,15,4,0,3,4,1,0,0,40,0
20,4,11,4,6,3,4,0,0,0,40,0
20,4,15,4,8,1,4,1,0,0,45,0
20,4,11,4,6,3,4,1,0,0,44,0
20,4,1,4,12,3,4,0,0,0,40,0
20,0,15,4,0,3,4,1,0,0,40,0
20,4,11,4,6,1,4,1,0,0,40,0
20,2,11,4,6,3,2,1,0,0,40,0
20,4,15,4,7,1,4,0,0,0,40,0
20,4,6,4,12,3,4,0,0,0,40,0
20,4,11,4,8,1,4,0,0,0,38,0
20,4,11,4,5,3,4,1,0,0,47,0
20,4,15,4,8,3,4,1,0,0,50,0
20,4,15,4,12,3,4,1,0,0,35,0
20,4,11,4,4,4,2,0,0,0,40,0
20,4,11,4,8,3,2,1,0,0,52,0
20,4,11,4,3,1,4,1,0,0,40,0
20,4,6,4,7,4,4,0,0,0,40,0
20,4,15,4,12,1,4,0,0,0,40,0
20,4,11,4,6,2,2,1,0,0,40,0
20,4,15,4,12,1,4,0,0,0,50,0
20,4,11,4,11,3,4,1,0,0,40,0
20,4,11,4,7,2,4,0,0,0,40,0
20,4,11,4,7,3,4,1,0,0,40,0
20,4,15,4,9,3,4,0,0,0,40,0
20,4,11,4,6,1,4,1,0,0,43,0
20,4,15,4,7,3,0,1,0,0,40,0
20,4,11,4,9,1,4,0,0,0,45,0
20,4,2,4,1,3,4,0,0,0,40,0
20,4,15,4,1,3,3,0,0,0,40,0
20,4,11,4,8,3,2,1,0,0,35,0
20,4,11,2,10,3,4,0,0,0,36,0
20,4,4,4,3,2,4,1,0,0,40,0
20,0,15,4,0,3,4,1,0,0,40,0
20,4,0,4,3,3,4,1,0,0,40,0
20,4,15,4,3,3,4,1,0,0,40,0
20,4,2,4,8,1,4,1,0,0,40,0
20,4,11,4,8,1,4,1,0,0,40,0
20,4,7,4,1,1,4,0,0,0,40,0
20,4,15,4,1,3,4,0,0,0,35,0
20,0,0,4,0,3,4,1,0,0,40,0
20,4,0,4,8,2,4,1,0,0,35,0
20,0,15,4,0,3,4,0,0,0,40,0
20,4,11,4,7,2,4,1,0,0,40,0
20,4,15,4,8,3,4,1,0,0,40,0
20,4,15,4,12,3,4,1,0,0,40,0
20,0,11,2,0,5,4,0,0,0,45,0
20,4,11,0,7,1,4,1,0,0,40,0
20,2,15,4,4,1,4,0,0,0,35,0
20,7,15,4,10,3,4,1,0,0,40,0
20,4,1,2,12,2,4,0,0,0,50,0
20,4,15,4,8,1,4,0,0,0,40,0
20,0,15,4,0,3,2,0,0,0,40,0
20,4,15,4,6,3,4,1,0,0,40,0
20,4,11,4,3,3,4,1,0,0,40,0
20,4,6,4,6,3,4,1,0,0,40,0
20,4,11,4,6,3,4,1,0,0,35,0
20,6,15,4,7,1,4,0,0,0,40,0
20,0,15,4,0,3,4,1,0,0,40,0
20,4,15,4,8,3,4,1,0,0,40,0
20,4,11,2,6,0,4,1,0,0,50,0
20,4,15,4,1,3,1,0,0,0,40,0
20,4,0,4,7,1,4,1,0,0,40,0
20,4,11,2,3,0,4,1,0,0,40,0
20,4,11,4,7,1,4,1,0,0,50,0
20,4,15,4,7,1,4,1,0,0,40,0
20,4,2,4,8,4,4,1,0,0,40,0
20,4,15,4,14,2,4,1,0,0,40,0
20,1,11,4,8,1,4,0,0,0,40,0
20,6,15,4,3,1,4,0,0,0,35,0
20,4,11,4,8,3,4,1,0,0,50,0
20,4,11,2,1,2,4,0,0,0,40,0
20,0,15,4,0,3,4,1,0,0,36,0
20,5,6,4,3,4,4,1,0,625,40,0
20,4,11,4,1,3,4,0,0,0,40,0
20,4,15,4,14,3,4,1,0,0,35,0
20,0,6,4,0,3,4,1,0,0,40,0
20,0,11,4,0,3,4,0,0,0,40,0
20,4,15,4,7,3,4,1,0,0,40,0
20,4,11,4,1,3,4,1,0,0,40,0
20,0,15,4,0,3,4,0,0,0,40,0
20,4,15,4,14,3,4,1,0,0,40,0
20,4,15,4,7,1,4,0,0,0,40,0
20,4,15,4,4,2,4,1,0,2001,40,0
20,0,15,4,0,1,4,1,0,0,40,0
20,4,15,4,6,3,4,1,0,0,40,0
20,0,15,4,0,3,4,1,0,0,40,0
20,4,15,4,1,3,4,0,0,0,46,0
20,4,11,2,12,3,4,1,0,0,40,0
20,4,11,2,6,0,4,1,0,0,48,0
20,4,11,4,3,4,4,1,0,0,40,0
20,4,15,4,8,3,4,1,0,0,40,0
20,0,11,4,0,3,2,0,0,0,40,0
20,0,15,4,0,3,4,0,0,0,40,0
20,0,15,4,0,3,2,0,0,0,40,0
20,0,11,4,0,2,4,1,0,0,40,0
20,4,15,4,8,1,4,1,0,0,40,0
20,4,0,4,6,4,4,1,0,0,50,0
20,4,11,4,7,3,2,1,0,0,40,0
20,2,11,4,6,3,4,1,0,0,40,0
20,0,15,4,0,3,4,1,0,0,35,0
20,4,15,4,8,3,4,1,0,0,35,0
20,0,15,4,0,3,4,0,0,0,40,0
20,4,15,4,14,3,4,1,0,1602,40,0
20,4,11,4,7,3,4,1,0,0,40,0
20,4,15,4,11,3,4,1,0,0,40,0
20,4,15,4,1,3,4,1,0,0,40,0
20,4,15,4,5,3,4,1,0,0,40,0
20,4,5,4,7,3,4,1,0,0,40,0
20,1,15,4,1,2,4,0,0,0,40,0
20,4,11,4,8,1,4,1,0,0,45,0
20,0,15,4,0,3,4,0,0,0,40,0
20,4,11,4,1,1,2,0,0,0,35,0
20,4,15,4,6,3,2,1,0,0,40,0
20,4,11,4,8,3,4,0,0,0,40,0
20,1,11,4,1,3,4,0,0,0,40,0
20,4,11,4,3,1,4,1,0,0,40,0
20,4,15,4,6,1,4,1,0,0,50,0
20,4,11,4,8,4,4,1,0,2001,40,0
20,4,11,4,6,3,4,1,0,0,40,0
20,4,15,4,11,3,4,1,0,0,40,0
20,4,11,4,3,1,4,1,0,0,35,0
20,0,11,4,0,1,4,1,0,0,40,0
20,4,11,4,12,1,4,1,0,0,40,0
20,4,11,4,1,3,4,0,0,0,40,0
20,4,0,4,6,3,4,1,0,0,40,0
20,4,11,4,3,4,2,0,0,0,40,0
20,0,8,4,0,1,4,0,0,0,40,0
20,4,15,4,1,1,4,0,0,0,40,0
20,4,11,4,12,3,4,1,0,0,40,0
20,4,15,4,3,1,4,1,0,0,40,0
20,4,8,4,5,3,4,1,0,0,40,0
20,4,11,4,12,1,4,0,0,0,38,0
20,4,0,4,6,3,4,1,0,0,40,0
20,4,15,4,8,3,4,0,0,0,40,0
20,4,11,4,3,1,4,1,0,0,40,0
20,4,15,4,4,4,4,0,0,0,40,0
20,4,2,4,1,3,4,0,0,0,40,0
20,0,15,4,0,3,4,1,0,0,40,0
20,4,11,4,7,3,4,1,0,0,40,0
20,4,11,4,12,3,1,0,0,0,40,0
20,4,11,4,14,3,2,1,0,0,40,0
20,4,15,4,1,3,2,0,0,0,40,0
20,4,11,4,8,3,2,0,0,0,40,0
20,4,11,4,8,1,4,0,0,0,35,0
20,4,0,5,12,1,4,0,0,0,36,0
20,0,15,4,0,2,4,1,0,0,40,0
20,0,1,3,0,3,1,0,0,1762,40,0
20,0,15,4,0,3,4,0,0,0,40,0
20,4,15,4,3,3,4,1,0,0,40,0
20,5,15,2,7,0,4,1,0,0,40,0
20,4,15,4,3,3,4,1,0,0,40,0
20,4,11,4,3,2,4,1,0,0,40,0
20,4,11,2,8,5,4,0,0,0,40,0
20,4,11,2,8,2,4,0,0,0,40,0
20,4,15,4,8,3,4,1,0,0,35,0
20,4,15,4,3,3,4,1,0,0,40,0
20,4,15,4,4,1,4,0,0,0,40,0
20,4,15,4,12,2,4,0,0,0,35,0
20,4,15,4,12,3,4,0,0,0,40,0
20,4,11,4,3,3,4,1,0,0,40,0
20,4,11,4,6,3,2,1,0,0,40,0
20,4,15,4,11,3,4,1,0,0,40,0
20,4,15,4,1,4,1,0,0,0,40,0
20,0,11,4,0,1,4,0,0,0,40,0
20,4,11,4,6,3,0,1,0,0,48,0
20,4,15,4,6,3,4,1,0,0,50,0
20,4,11,4,6,3,2,1,0,0,35,0
20,4,11,4,6,3,4,1,0,0,40,0
20,0,7,4,0,1,4,1,0,0,40,0
20,4,15,4,1,3,4,0,0,0,35,0
20,4,6,4,4,2,4,0,0,0,40,0
20,4,1,4,6,1,4,1,0,0,40,0
20,1,15,4,11,3,2,1,0,0,40,0
20,4,11,4,1,1,4,0,0,0,40,0
20,0,15,4,0,3,4,1,0,0,40,0
20,4,7,4,4,3,4,0,0,0,40,0
20,0,1,4,0,3,2,1,0,0,40,0
20,4,11,4,12,1,4,1,0,0,48,0
20,4,15,4,12,1,4,0,0,0,50,0
20,4,11,4,1,2,4,0,0,1719,40,0
20,0,15,4,0,3,4,0,0,0,35,0
20,4,11,4,8,3,2,1,0,0,40,0
20,4,15,4,5,1,4,0,0,0,40,0
20,4,15,4,1,3,4,0,0,0,40,0
20,0,15,4,0,3,3,0,594,0,35,0
20,4,15,4,6,3,4,1,0,0,40,0
20,4,1,4,5,3,2,1,0,0,40,0
20,4,11,4,8,2,4,1,0,0,40,0
20,4,15,4,4,3,4,1,0,0,40,0
20,4,11,4,12,4,4,1,0,0,40,0
20,4,15,4,10,3,4,0,0,0,48,0
20,4,15,4,14,3,4,1,0,0,40,0
20,4,15,4,10,3,4,1,0,0,40,0
20,4,11,4,1,3,4,0,0,0,40,0
20,4,15,4,8,3,4,1,0,0,50,0
20,4,11,4,8,3,2,1,0,0,40,0
20,4,15,4,1,3,4,0,0,0,40,0
20,0,15,4,0,3,1,0,0,1602,40,0
20,6,8,4,5,3,4,1,0,0,40,0
20,4,11,4,8,3,4,0,0,0,38,0
20,0,15,4,0,3,4,0,0,0,35,0
20,4,11,4,6,1,4,1,0,0,40,0
20,0,11,3,0,1,4,0,0,0,35,0
20,0,15,4,0,3,4,1,0,0,40,0
20,4,11,4,12,1,4,0,0,0,35,0
20,4,11,4,1,3,2,0,0,0,40,0
20,0,0,4,0,3,4,1,0,0,40,0
20,4,11,4,8,3,4,1,0,0,50,0
20,4,2,4,8,3,4,1,0,0,35,0
20,0,15,4,0,3,4,0,0,0,40,0
20,4,11,4,6,3,4,1,0,0,40,0
20,4,11,4,8,4,0,0,0,0,40,0
20,4,11,4,14,2,4,1,0,0,40,0
20,4,15,2,6,0,2,1,0,0,40,0
20,4,15,4,11,1,0,0,0,0,40,0
20,4,11,4,8,1,4,1,0,0,40,0
20,4,11,4,14,1,4,1,0,0,40,0
20,4,11,4,1,3,4,0,0,0,40,0
20,4,15,4,12,2,4,0,0,0,40,0
20,4,1,4,8,3,2,1,0,0,40,0
20,4,11,2,3,0,4,1,0,0,40,0
20,4,15,2,3,0,4,1,0,0,40,0
20,4,2,4,7,3,4,1,0,0,40,0
20,4,15,4,13,3,4,0,0,0,40,0
20,4,11,4,3,1,4,1,0,0,35,0
20,4,15,4,6,3,4,1,0,0,35,0
20,4,2,4,8,3,2,1,0,0,35,1
20,4,11,4,8,2,3,1,0,0,40,0
20,4,11,4,6,3,4,1,0,0,35,0
20,0,15,4,0,3,4,1,0,0,35,0
20,0,11,4,0,3,4,1,0,0,40,0
20,4,11,4,6,3,4,1,0,0,40,0
20,4,1,4,6,1,4,1,0,0,40,0
20,4,15,4,8,3,4,1,0,1719,36,0
20,4,11,4,14,3,4,1,0,0,40,0
20,4,11,4,1,1,4,1,0,0,40,0
20,4,11,4,6,2,4,1,0,0,45,0
20,4,4,4,8,2,4,1,0,0,40,0
20,4,6,4,7,3,4,1,0,0,40,0
20,4,11,2,7,0,4,1,0,0,40,0
20,4,15,4,1,3,4,0,0,0,35,0
20,4,15,4,1,3,4,0,0,0,40,0
20,4,11,4,12,4,4,1,0,0,35,0
20,4,11,4,6,3,4,1,0,0,40,0
20,4,15,4,3,1,4,0,0,0,40,0
20,4,15,4,12,3,4,1,0,0,40,0
20,4,15,4,8,3,4,0,0,0,37,0
20,4,15,4,1,3,4,0,0,0,35,0
20,4,11,4,11,3,2,1,0,0,40,0
20,3,11,3,0,2,4,1,0,0,35,0
20,7,11,4,8,1,4,0,0,0,40,0
20,4,11,4,7,3,4,0,0,0,42,0
20,7,15,4,5,1,4,1,0,0,40,0
20,4,11,4,6,3,4,1,0,0,40,0
20,4,11,4,6,3,4,1,0,0,45,0
20,1,8,4,1,3,4,0,0,0,36,0
20,6,11,4,5,3,4,1,0,0,40,0
20,4,11,4,3,3,4,1,0,0,40,0
20,4,15,4,8,4,4,0,0,0,40,0
20,4,15,2,3,0,4,1,0,0,40,0
20,0,15,4,0,3,4,1,0,0,40,0
20,4,11,4,1,3,2,0,0,0,40,0
20,4,11,4,14,2,2,1,0,0,45,0
20,4,15,4,8,1,4,0,0,0,40,0
20,0,15,4,0,2,2,0,0,0,40,0
20,4,15,4,6,1,4,1,0,0,40,0
20,7,15,4,1,3,4,1,0,0,40,0
20,4,15,2,12,0,2,1,0,0,35,0
20,0,15,4,0,3,4,1,0,0,45,0
20,4,7,4,8,1,4,0,0,0,40,0
20,4,15,4,1,3,4,1,0,0,48,0
20,4,15,4,1,3,4,0,0,0,38,0
20,4,11,4,3,3,4,1,0,0,40,0
20,7,15,4,6,3,4,1,0,0,40,0
20,0,15,4,0,3,4,1,0,0,40,0
20,4,15,4,4,1,2,1,0,0,47,0
20,4,15,4,1,3,4,0,0,0,40,0
20,0,15,4,0,3,4,0,0,0,40,0
20,4,15,4,12,3,4,1,0,0,35,0
20,4,11,4,12,3,4,1,0,0,40,0
20,4,15,4,7,3,4,0,0,0,40,0
20,4,11,4,12,4,4,1,0,0,45,0
20,0,11,4,0,3,4,1,0,0,40,0
20,4,11,4,5,2,4,1,0,0,40,0
20,4,11,4,14,1,4,1,0,0,45,0
20,4,11,4,5,3,1,1,0,0,40,0
20,4,15,4,12,3,4,1,0,0,40,0
20,4,15,4,12,2,3,0,0,0,40,0
20,4,11,4,14,3,4,1,0,0,40,0
20,7,11,4,8,2,3,1,0,0,40,0
20,4,11,4,8,3,4,0,0,0,40,0
20,0,0,4,0,3,2,1,0,0,40,0
20,4,1,4,14,2,4,1,0,0,40,0
20,4,8,4,8,3,4,1,0,0,40,0
20,0,11,4,0,3,4,1,0,0,40,0
20,0,1,4,0,4,4,1,0,0,40,0
20,4,15,4,6,3,4,1,0,0,40,0
20,4,11,4,12,2,2,0,0,0,35,0
20,4,15,4,12,1,4,0,0,0,35,0
20,4,15,4,10,3,4,1,0,0,40,0
20,2,15,4,5,3,4,1,0,0,40,0
20,4,15,5,3,1,4,1,0,0,40,0
20,4,15,4,8,3,4,0,0,0,40,0
20,4,1,2,6,2,4,1,2961,0,35,0
20,4,11,5,7,3,4,1,0,0,40,0
20,4,15,4,4,1,4,0,0,0,36,0
20,4,11,2,3,0,4,1,3781,0,35,0
20,4,11,4,3,3,2,0,0,0,40,0
20,0,11,4,0,3,4,0,0,0,40,0
20,4,11,4,8,3,4,0,0,0,40,0
20,4,11,4,8,3,4,1,0,0,35,0
20,4,11,4,14,2,4,1,0,0,40,0
20,4,11,4,14,1,4,1,0,0,40,0
20,4,15,4,10,3,4,1,0,0,40,0
20,4,6,4,8,3,4,0,0,0,40,0
20,4,11,4,8,1,4,1,0,0,40,0
20,4,1,5,8,3,4,0,0,0,40,0
20,4,8,4,1,3,4,0,0,0,40,0
20,4,8,4,12,1,2,0,0,0,35,0
20,4,15,4,6,3,4,1,0,0,40,0
20,4,15,4,8,1,4,1,0,0,40,0
21,4,8,4,1,3,4,0,0,0,40,0
21,4,11,0,12,2,4,0,0,0,40,0
21,4,11,4,12,3,4,1,0,0,44,0
21,4,15,2,4,0,4,1,0,2377,48,0
21,4,11,4,7,3,4,1,0,0,40,0
21,4,15,4,6,1,4,1,0,0,48,0
21,4,15,4,1,3,4,1,0,0,40,0
21,4,5,4,7,3,4,1,0,0,40,0
21,4,11,4,3,4,4,1,0,0,35,0
21,4,9,4,1,1,4,1,0,0,40,0
21,4,15,4,14,3,4,1,0,0,50,0
21,4,15,4,12,3,4,1,0,0,40,0
21,4,15,4,3,3,4,1,0,0,40,0
21,2,7,4,4,3,4,0,0,0,40,0
21,0,15,4,0,3,4,1,0,0,40,0
21,4,15,4,12,3,4,0,0,0,35,0
21,4,0,2,8,0,4,1,3908,0,40,0
21,4,11,4,12,1,4,1,0,0,50,0
21,4,1,4,3,1,4,1,0,0,35,0
21,4,11,4,6,3,4,1,0,0,36,0
21,4,15,4,8,1,4,0,0,0,40,0
21,4,15,4,8,3,4,1,0,0,40,0
21,4,15,4,7,1,4,1,0,0,44,0
21,4,15,4,8,3,4,1,0,0,35,0
21,0,15,4,0,3,4,0,0,0,40,0
21,4,11,4,1,1,4,0,0,0,40,0
21,4,11,4,8,3,4,1,0,0,40,0
21,4,11,4,12,4,4,0,0,0,40,0
21,4,1,4,6,3,4,1,0,0,45,0
21,0,15,4,0,3,4,0,0,0,40,0
21,4,13,4,5,1,4,1,0,0,50,0
21,4,15,4,13,3,4,1,0,0,35,0
21,4,15,4,10,3,4,1,0,0,48,0
21,4,11,4,8,3,4,1,0,0,40,0
21,4,15,4,1,1,4,0,0,0,45,0
21,4,15,4,6,3,1,1,0,0,40,0
21,4,11,4,1,4,2,0,0,0,40,0
21,0,15,4,0,1,4,0,0,0,35,0
21,4,11,4,8,3,2,0,0,0,40,0
21,4,11,4,5,3,4,1,0,0,45,0
21,4,15,4,8,3,4,1,0,0,40,0
21,4,11,2,3,0,4,1,0,0,40,0
21,4,11,4,6,3,4,1,0,0,36,0
21,4,11,4,5,1,4,1,0,0,40,0
21,0,15,4,0,3,4,1,0,0,40,0
21,4,11,4,6,1,4,0,0,0,40,0
21,4,15,4,12,3,4,1,0,0,40,0
21,5,15,4,4,1,4,1,0,0,40,0
21,4,11,4,12,3,4,1,0,0,40,0
21,4,8,4,8,3,4,0,0,0,40,0
21,4,15,4,7,3,4,1,0,0,40,0
21,4,15,4,12,3,4,0,0,0,35,0
21,2,15,4,8,1,4,0,0,2001,40,0
21,4,11,4,8,3,4,1,0,0,40,0
21,0,15,4,0,3,4,0,0,0,40,0
21,0,11,4,0,3,4,1,0,0,40,0
21,4,5,4,8,2,4,1,0,0,48,0
21,4,15,4,8,3,4,0,0,0,35,0
21,4,15,2,1,2,4,0,0,0,40,0
21,4,15,4,1,1,4,0,0,0,40,0
21,4,11,4,8,2,4,0,1055,0,35,0
21,0,15,4,0,3,4,1,0,0,40,0
21,4,11,4,3,3,4,1,0,0,40,0
21,4,11,4,7,1,4,1,0,0,35,0
21,4,15,4,12,4,4,0,0,0,35,0
21,4,9,2,12,2,4,0,0,0,35,0
21,4,15,4,12,3,4,1,0,0,40,0
21,4,11,4,7,3,4,1,0,0,40,0
21,4,4,4,5,1,4,1,2176,0,36,0
21,4,11,4,1,1,4,0,0,0,40,0
21,4,15,4,6,4,4,1,0,0,40,0
21,4,11,2,6,0,4,1,0,0,40,0
21,2,15,4,1,3,4,0,0,0,40,0
21,4,15,4,4,1,4,1,0,0,40,0
21,4,11,4,8,2,3,0,0,0,35,0
21,4,15,4,1,3,4,0,0,0,35,0
21,4,15,4,10,1,4,0,0,0,40,0
21,4,11,4,8,3,4,0,0,0,40,0
21,4,1,4,8,3,4,1,0,0,42,0
21,4,11,0,12,4,0,0,0,0,38,0
21,4,15,4,12,1,4,1,0,0,40,0
21,4,11,4,14,3,4,1,0,0,40,0
21,4,15,4,4,3,1,1,2463,0,50,0
21,4,11,4,8,3,4,0,0,0,35,0
21,4,11,4,1,3,2,0,0,0,35,0
21,0,1,2,0,5,4,0,0,0,40,0
21,4,11,4,7,1,4,1,0,0,44,0
21,2,15,4,1,1,4,0,0,0,40,0
21,4,11,4,8,3,4,1,0,0,35,0
21,0,15,4,0,1,4,1,0,0,40,0
21,0,8,4,0,1,4,1,0,0,40,0
21,4,15,4,1,3,1,0,0,0,40,0
21,4,15,4,6,3,4,1,0,0,35,0
21,4,15,4,3,3,4,1,0,0,40,0
21,4,11,4,8,3,4,1,0,0,37,0
21,0,15,4,0,3,4,1,0,0,48,0
21,4,11,4,7,1,4,0,0,0,40,0
21,4,11,4,7,4,4,1,0,0,40,0
21,4,6,4,14,3,4,1,0,0,40,0
21,4,15,0,3,3,4,1,0,0,40,0
21,4,11,4,7,3,4,1,0,0,40,0
21,4,15,4,12,3,4,1,0,0,35,0
21,0,11,4,0,2,4,1,0,0,40,0
21,4,11,2,7,0,4,1,0,0,40,0
21,4,15,4,7,3,4,1,0,0,40,0
21,4,0,4,6,1,4,1,0,0,40,0
21,4,15,4,1,1,4,0,0,0,40,0
21,0,11,4,0,2,4,1,0,0,35,0
21,0,11,4,0,3,4,0,0,0,40,0
21,0,15,4,0,3,4,0,0,0,40,0
21,0,15,2,0,5,4,0,3781,0,40,0
21,4,11,4,12,2,4,1,0,0,45,0
21,4,15,4,1,3,4,0,0,1721,35,0
21,4,11,4,7,1,4,1,0,0,50,0
21,0,15,4,0,1,4,1,0,2001,45,0
21,4,15,4,12,3,4,0,0,0,35,0
21,4,11,4,1,1,4,0,0,0,35,0
21,4,15,4,8,3,4,0,0,0,40,0
21,4,11,4,3,1,4,1,0,0,42,0
21,4,11,4,3,1,4,1,0,0,40,0
